player_id,nickname,realname,age,nationality
16232,moSHniJJ,Asyr Hodzhaniyazov,19,Turkmenistan
16233,Ches,Sergey Kuksov,27,Turkmenistan
16234,FroZ,Rasim Dzhafarov,14,Turkmenistan
16235,PokeMon,Guvanch Esenov,26,Turkmenistan
16236,Day2,Yen-Chen Chang,22,Taiwan
16237,Chi,Li-Chi Wang,27,Taiwan
16238,43tw,Ya-Ting Gao,27,Taiwan
16239,KumbyMM,Yen-Ling Chang,19,Taiwan
16240,Bluesummer,Yi-Ju Yeh,26,Taiwan
16241,Dashie,Kar Munsuen,30,Australia
16242,Queenbig,Huong Trinh,26,Australia
16243,Natarsha,Natarsha Johnson,19,Australia
16244,Angelwingz,Louise Ludike,22,South Africa
16245,Scorpie,Karla Grewar,25,South Africa
16246,NatzZii,Nathalie Duvenhage,25,South Africa
16247,Psymone,Simone Eskelsen,23,South Africa
16248,JennyzAAz,Gandolgor Amar,,Mongolia
16249,ice,Enkhzaya Bayarbat,,Mongolia
16250,Miknna,Ochirmaa Erdenechimeg,,Mongolia
16251,Rika2k,Ariunzaya Lkhagvasuren,,Mongolia
16252,MsDi4mond,Nandinerdene Munkhbold,,Mongolia
16253,insomnia,Stella Kim,23,Kazakhstan
16254,Nira,Nuriya Baigaziyeva,23,Kazakhstan
16255,mitsumia,Aizhan Miyerbekova,23,Kazakhstan
16256,charlie,Altynay Imanova,23,Kazakhstan
16257,Plasi,Assem Bexeitova,23,Kazakhstan
16258,Aurelle,Tasha Chew,,Singapore
16259,Alel,Nurlelawati Binte Hussain,,Singapore
16260,brotato,Meryl Oh,,Singapore
16261,Kyuubi,Dinah Binte Abdul Kadir,,Singapore
16262,sabribri,Sabrina Ang,,Singapore
16263,Neko,Thi Nguyen,,Vietnam
16264,LinhTibber,Thuy Phan,,Vietnam
16265,Luberry,Phuong Nguyen,,Vietnam
16266,Juniverse,Que-Hanh Lu,,Vietnam
16267,Pyngkuchan,Quynh-Anh Nguyen,,Vietnam
16268,CSDN,Dan Bui,26,Vietnam
16269,zame,Jonathan Nyhagen,18,Norway
16270,Cryptik,Henrik Asphaug,20,Norway
16271,major,Philip Klein,,Austria
16272,Lenki007,Andreas Lengheimer,,Austria
16273,TBA,Matthias Klein,,Austria
16274,onliner,Kris Neugebauer,,Austria
16275,mat,Matthias Over,,Austria
16276,wndrr,Fabio Michelangelo,,Austria
16277,burnie,Rene Strableg,,Austria
16278,RaketenRudi,Christopher Fendrich,28,Austria
16279,rqn,Paul Huber,,Austria
16280,linux.at,Christoph Janovsky,,Austria
16281,swede,Dalton Vinar,22,Australia
16282,rAid,Max Lithgow,17,South Africa
16283,Rogue,Aton Van Dyk,20,South Africa
16284,dada,Christian Jonker,20,South Africa
16285,Viktor,Nasir Kriel,23,South Africa
16286,Pex,Keegan Altenroxel,20,South Africa
16287,dTm,Dean Moult,20,South Africa
16288,zhomz,Tyron Craig,26,South Africa
16289,brokeN_,Brandon de Beer,29,South Africa
16290,volt,Mario Liebenberg,22,South Africa
16291,ReZo,Benjamin Foure,24,South Africa
16292,spam ,Renier Spamer,23,South Africa
16293,ysgerbwd,Daniel Bentel,24,South Africa
16294,Dweezil,Nico Devonport,23,South Africa
16295,Taylor,Jethro Taylor,22,South Africa
16296,vezperS,Thaweechok Liamdee,25,Thailand
16297,RiseN,Aldi Huang,19,Indonesia
16298,fleo,Nico Effendi,21,Indonesia
16299,StevenH,Steven Hendry,20,Indonesia
16300,Tonny,Tonny Lim,20,Indonesia
16301,HearNs,Chanin Taveeratana,20,Thailand
16302,SiameseCv,ZiWei Chen,23,China
16303,burkillS,Hayden Burkill,26,Australia
16304,Tham,Sam Mitchell,22,Australia
16305,Jamie,James Macphail,21,Australia
16306,Lyt,Toby Biram,19,Australia
16307,Turtl_,Nick Eastick,22,Australia
16308,yeira,Omar Bahjaoui,22,Morocco
16309,Doom,Dominic Wilson,25,Australia
16310,towski,Brock Bodeker,20,Australia
16311,Dorando,Majd Zahran,23,Jordan
16312,Unnamed,Nadeem Soudani,22,Jordan
16313,crt,Gabriel França,,Brazil
16314,pancc,Fillipe Martins,22,Brazil
16315,faintz,Caique Melia,,Brazil
16316,sppraytW,Ivan Miranda,,Brazil
16317,goku,Bruno Soga,,Brazil
16318,BOOBIE,Brandon Roberts,22,United States
16319,T0PL3SS,Blake W.,19,Australia
16320,zurk,Mathew E.,18,Australia
16321,Endr,Jy Supple,18,Australia
16322,kstyles,Steve M.,29,Australia
16323,Valiance,Matthew Hartrick,19,Australia
16324,iksou,Dmitry Mikhaylichenko,38,Russia
16325,morex,Denis Solodun,16,Ukraine
16326,brawk,Brock Somerhalder,19,United States
16327,JackZ,Jack Zaruba,,United States
16328,tryhard,Jordan Trabue,,United States
16329,AeonsCS,,,United States
16330,Dealer,Hien Vo Thanh,25,Vietnam
16331,Cunning,Khai Phan Quang,20,Vietnam
16332,Nkey,Khai Nguyen Tuan,21,Vietnam
16333,Black Dorf,Toan-Quoc Pham Huynh,19,Vietnam
16334,savsz,Jordan Gibson,22,Canada
16335,pacem,Romina Mondaca,,Chile
16336,romi,Romina Benitez,,Chile
16337,Churra,Aída González,,Chile
16338,9ianny,Giannin Pozo,,Chile
16339,frantastic,Francisca Valenzuela,,Chile
16340,bizinha,Bruna Marvila,21,Brazil
16341,GaBi,Gabriela Maldonado,20,Brazil
16342,JULTN1,Juliana Maransaldi,27,Brazil
16343,khizha,Julieta Grillia,21,Argentina
16344,solxiz,Sol Checa,23,Argentina
16345,Flossie,Florencia Gasparini,26,Argentina
16346,Pibi,Aldana Ortiz,,Argentina
16347,lady,Juana Gimenez,23,Argentina
16348,own3d,David Dekic,,Austria
16349,xReal,Brian Sapin,20,Switzerland
16350,BaWaN,Loic Martello,23,France
16351,exhile,Cathryn Rudawsky,,United States
16352,jaro,Jolene Johnson,,United States
16353,ml-,Maureen-Lee Chick Ban,,Canada
16354,lauren,Lauren Marsillo,,Canada
16355,ri_ri,Joanne Tan,,Canada
16356,SHarp,Jonas Navikas,21,Lithuania
16357,QuitR,Andrius Striupas,23,Lithuania
16358,iKZO,Artūr Krasnov,23,Lithuania
16359,kaz,Marijonas Babičius,25,Lithuania
16360,fLAKY,Tautvydas Malinauskas,27,Lithuania
16361,f0real,Edgaras Jadzevičius,20,Lithuania
16362,fo,Dovydas Juškauskas,27,Lithuania
16363,Pumtac,Povilas Ambraziūnas,24,Lithuania
16364,BoneStorm,Tomas Stumbrys,22,Lithuania
16365,H1,Haroldas Staponkus,21,Lithuania
16366,Dirma,Benas Dirmontas,18,Lithuania
16367,Dufis,Elijus Puklevičius,19,Lithuania
16368,Magowi,Shawn O'Malley,,Canada
16369,kaavio,Miika Nurmi,,Finland
16370,Sensow,Edvinas Guzulaitis,23,Lithuania
16371,v0iden,Aurimas Padolskas,21,Lithuania
16372,inside,Lukas Makarevičius,20,Lithuania
16373,ruskof,Danielius Marčiukovas,24,Lithuania
16374,CARLOS,Carlo Koskimäki,22,Finland
16375,ALONSO,Victor Alonso,23,Sweden
16376,wpm,Alexander Eriksson,23,Sweden
16377,mawie,Veronique Sylvain,32,Canada
16378,eLredas,Rokas Ramanauskas,17,Lithuania
16379,zep,Donatas Valikonis,24,Lithuania
16380,mobbdeep,Michail Jakubovskij,21,Lithuania
16381,bixs,Elvinas Jarmolis,21,Lithuania
16382,eimaNt,Eimantas Stabingis,22,Lithuania
16383,ceNder,Jokubas Labutis,18,Lithuania
16384,spellfull,Diyar Issakhanov,18,Kazakhstan
16385,ArS,Arystan Abdrashev,21,Kazakhstan
16386,Svela,Christian Svela,,Norway
16387,AASENG,Thomas Aaseng,,Norway
16388,Raves,Hubert Muszyński,19,Poland
16389,grzes1x,Grzegorz Bianga,18,Poland
16390,Zorineq,Adrian Kołodziejski,23,Poland
16391,frox,Adrian Drozd,17,Poland
16392,Kamo,Kamil Marcinkowski,18,Poland
16393,Lipton,Daniel Paul,19,Poland
16394,Shatar,Marcin Lubowicki,21,Poland
16395,Slepy,Bartosz Sobota,21,Poland
16396,fl1pp,fl1pp,,Canada
16397,Czapel,Michał Czapla,19,Poland
16398,KaHu,Huba Kalenics,26,Hungary
16399,mach0,Gergely Tóvári,23,Hungary
16400,nazgul,Zoltán Bondá,25,Hungary
16401,lip2nN,Bálint Rácz,23,Hungary
16402,shake,Tamás Juhász,24,Hungary
16403,Loro,Bálint Takáts,19,Hungary
16404,SpeeDy,Tamás Kőszegi,25,Hungary
16405,bNz,Gergő László,22,Hungary
16406,snegzie,György Hollender,21,Hungary
16407,crk690,Gergő Varga,22,Hungary
16408,endicate,Aleksejs Bernevics,19,Latvia
16409,Sylvyrrocks,Kristians Visockis,20,Latvia
16410,Duplicate,Viktor Mitev,18,Bulgaria
16411,zlatyo,Zlatimir Naumov,,Bulgaria
16412,rafftu,Kostadin Turbinov,20,Bulgaria
16413,steffe2k9,Stefan Angelov,19,Bulgaria
16414,SAVA,Nikola Jordanov,,Bulgaria
16415,supra,Anton Tšernobai,18,Estonia
16416,sebbyz,,,Romania
16417,dRAke,Nastasoiu Alexandru,17,Romania
16418,CHIKIBRIKII,,,Romania
16419,rakooN,Radu Caprarin,19,Romania
16420,frz,Dominik Baran,19,Poland
16421,Zulu,Richard Wood,,United Kingdom
16422,TotunG,Dean Grealish,20,United Kingdom
16423,naet,Nathan Bowman,,United Kingdom
16424,Swaggy,Kyle Wilson,18,United Kingdom
16425,red,Christoph Hinrichs,,Germany
16426,INCC,Martin Shinwari,25,Slovakia
16427,f1ndus,Marek Kocúr,22,Slovakia
16428,mrvnNN,David Marvan,24,Czech Republic
16429,lueg,Filip Uxa,18,Czech Republic
16430,SpanJi,Boris Novak,19,Slovakia
16431,fear,Adam Vaněk,20,Czech Republic
16432,manguss,Robert Kasper,18,Czech Republic
16433,traxX,Josef Mrvík,22,Czech Republic
16434,hones,Jan Urválek,19,Czech Republic
16435,capseN,Lukáš Koláčný,20,Czech Republic
16436,Tusi,Luboš Tusjak,17,Czech Republic
16437,Attacker,Robin Leach,23,United States
16438,Dion,Dion Minopoulos,21,Australia
16439,mapet,Wiktor Stachel,,Poland
16440,sheeron,Jarosław Blak,,Poland
16441,jerros,Bartosz Czajka,,Poland
16442,raison,Damian Mazurek,,Poland
16443,CLN,Sebastian Załuga,,Poland
16444,Boxv,Kacper Talarek,,Poland
16445,Furia,Wojciech Socik,,Poland
16446,krytyq,Kamil Dudek,,Poland
16447,niilo,Mikołaj Okoński,,Poland
16448,zybrin,Vlad Kirichenko,20,Ukraine
16449,chupsssss,Volodymyr Horoshko,22,Ukraine
16450,R0MN3D,Roman Soroka,22,Ukraine
16451,Matvey,Matvey Maslov,20,Russia
16452,LinCor,Albert Ipkaev,24,Russia
16453,SPAMMER,Bilal Ali,,United States
16454,sauer,Simon Nielsen,21,Denmark
16455,jamppa,Jani Määttänen,20,Finland
16456,NaapurinHans,Tim Nordström,22,Finland
16457,Nksu,Niko Luhaniemi,22,Finland
16458,Maiffi,Mikko Kuronen,23,Finland
16459,Miikkagodx,Miikka Kuronen,21,Finland
16460,zebino,Elmer Brunborg,30,Norway
16461,Sa1reN,Vermund Skogland,20,Norway
16462,Grusarn,Sander Iversen,22,Norway
16463,Lux,Kristian Iversen,27,Norway
16464,bazy,Bilal Z'bair,27,Morocco
16465,Senpai,Martin Kostjajev,21,Estonia
16466,zeNki,Aron Sile,20,Estonia
16467,dex,Kevin Kihlefeldt,20,Estonia
16468,MarTPoiss,Mart Meltsus,23,Estonia
16469,poisonn,Everett Ivy,21,United States
16470,aris,Paul Wilson,18,Canada
16471,amnesia,Chris Jackson,18,United States
16472,Shiraz,,,United States
16473,Ralph1,,,United States
16474,PrismmXd,,,United States
16475,kozz,,,United States
16476,whisper,Ali Davachi,21,United States
16477,PaRAh2k,,,United States
16478,MoMo,Khizar Rehman,17,United States
16479,Jabbo,Nicholas Clough,19,Australia
16480,Shero,Shero Jaman,23,Norway
16481,Pluvio,Jon Brauti,20,Norway
16482,serix,Rolf Ivar Gustavsen,22,Norway
16483,toro,Santeri Torvela,25,Finland
16484,sh9dyb,August Blomen,22,Sweden
16485,K0lty,Leo Häger,19,Sweden
16486,ztr,Erik Gustafsson,16,Sweden
16487,eraa,Sean Knutsson,18,Sweden
16488,Toxo,Jacob Axelsson,20,Sweden
16489,TheClaran,Carlos Andrés Gonzálvez,21,Spain
16490,suffer,Chris Piasecki,21,United States
16491,joseph,Joseph Burkhart,,United States
16492,zhAME,Mads Bech,25,Denmark
16493,ARZi,André Stötzer,32,Denmark
16494,RandomRambo,Søren Jensen,,Denmark
16495,kory,Kornél Szedlár,21,Serbia
16496,pitrek,Piotr Stańko,31,Poland
16497,tory,Victoria Kazieva,21,Russia
16498,B3chmann,Adrian Bechmann,,Norway
16499,Rospen,Mats Person,,Norway
16500,Oakee,Åke Hauge,,Norway
16501,Hafs,Mads-Henrik Hafsmo,,Norway
16502,toni,Tony Cao,,Norway
16503,kreo,Patryk Dubiński,20,Poland
16504,ezg0t,Krystian Klaczyński,21,Poland
16505,Gazpachon,Zikri Yebio,18,Sweden
16506,Marthia,Ibrahim Albuainain,33,Qatar
16507,Thunder,Mohammed Alqahtani,27,Qatar
16508,Knife,Ahmed Kafoud,28,Qatar
16509,rvng,Khalid Alfadhala,34,Qatar
16510,Guevara,Hassan Alrabaan,32,Qatar
16511,SainsheE,Mubarak Al-Rashedi,28,United Arab Emirates
16512,Baro,Abdulaziz Alshaaban,19,Kuwait
16513,alpha,Bader Alanzi,19,Kuwait
16514,Mr_Glitches,Fahad Alrefai,19,Kuwait
16515,Coachella,Omar Alrabiah,31,Kuwait
16516,beemz,Musab Alawadhi,30,Kuwait
16517,sHAN1,Mohammad Al-Otaibi,24,Kuwait
16518,Alghan1m,Abdullah Alghanim,24,Kuwait
16519,charleS,Ebrahim Sharif,21,Bahrain
16520,AboM6r,Sulaiman Alarifi,21,Saudi Arabia
16521,Deadlyyy,Ahmed Almutawa,24,Saudi Arabia
16522,veenx,Haitham Ahmed,16,Saudi Arabia
16523,Torklaren,Abdulmajed Alrumaih,19,Saudi Arabia
16524,INFESTOR,Sultan Alawadi,21,United Arab Emirates
16525,Fluze,Ibrahim Abdourahman,20,France
16526,Blakers,Blake Reynolds,,United States
16527,FletcH,Patrick Fletcher,,United States
16528,Lep,Jacob Chronister,,United States
16529,Llamas,Luke Merchant,20,Australia
16530,Sackk,Charlie Fretwell,19,Australia
16531,tensai,Benny Phan,22,Australia
16532,Krispy,Gary Chen,20,Australia
16533,keeN,Ariunbayar Bayartseren,20,Mongolia
16534,Infin,Chinguntsog Battulga,21,Mongolia
16535,DooM,Batzorig Altangerel,19,Mongolia
16536,Aarkhal,Tserenjav Uuganbat,21,Mongolia
16537,rjkk,Altan-od Olonbayar,20,Mongolia
16538,Noks,Ganbileg Erdenebold,30,Mongolia
16539,rAncour,Dolgornyam Taivan,25,Mongolia
16540,CHR1SSY22,Narmandakh Sukhsamdan,20,Mongolia
16541,TiTaN,Idermagnai Enkh-Otgon,23,Mongolia
16542,MikeCSGO,Tuguldur Baasandari,21,Mongolia
16543,Lustrouz,Sainbileg Tsogt,22,Mongolia
16544,BelieveR,Jonon Sainbat,17,Mongolia
16545,N1ghT,Tumurchudur Baljinnyam,22,Mongolia
16546,Sneaky,David Polster,20,United States
16547,Dmk,Isaac Lai,,Singapore
16548,CHANKY,Serban Bogdan,20,Romania
16549,SOLOMON,Guanghui Li,26,China
16550,Rgg,TianJie Wang,25,China
16551,Xg,Zhe Niu,19,China
16552,Aree,Zhen Long,21,China
16553,Tserof,ZhiXin Chen,21,China
16554,Pred,Harrison S.,20,Germany
16555,Ax1Le,Sergey Rykhtorov,17,Russia
16556,eDi,Eetu Astikainen,19,Finland
16557,Bexey,Wang KaiLun,17,China
16558,rubeN,Cai XiaoHan,21,China
16559,4k,Liu YiWei,23,China
16560,MAZ,Duhan Ovali,22,Turkey
16561,lehtori,Valtteri Pynnönen,23,Finland
16562,raulikeeR35,Raul-Rene Langa,25,Romania
16563,Psycho,Alexandr Zlobin,22,Ukraine
16564,Crunchy,Ethan Laker,19,Australia
16565,elmo,Nikolay Mashuk,21,Belarus
16566,fleksy,Andre Lorenz,27,Germany
16567,Zertrümmerdog,Jonas Opitz,28,Germany
16568,And1k,Andrey Sazanov,32,Russia
16569,hEATZ,Clark Nickel,27,Germany
16570,W1TTEKIND,Daniel Schmidt,28,Germany
16571,stepe,Stefan Herrmann,29,Germany
16572,fabdell,Fabian Delliponti,25,Germany
16573,kaktus,Sebastian Leijen,23,Sweden
16574,Minori,John Apel,,United States
16575,in0x,Theodor Bjornsson,20,United States
16576,ches-ki,Carlton McKay,,United States
16577,Kaptivate,Kevin Markley,,United States
16578,AwoL,Austin Wilson,,United States
16579,Baldacci,Tony Baldacci,18,United States
16580,Predator,Emilio Waller,18,United States
16581,Stx,William Trampel,20,United States
16582,JustBob,Allan Huynh,19,United States
16583,johngac,John Gacgacao,20,United States
16584,kub,Jakub Karczewiciz,18,Poland
16585,alec,Alec Lindemann,23,United States
16586,zastriker,Joe Duschene,23,United States
16587,xPie,Eric Lee,22,United States
16588,blaze,Sean Myurs,24,United States
16589,bokumbop,Daniel Yoo,22,United States
16590,detox,Karl Dabarvolskis,17,United States
16591,Kiizuro,Justin Lee,22,United States
16592,Dieh4rdz,Ethan Zarco,18,United States
16593,Deethree,Eric Grouzard,28,United States
16594,Ca7s,Craig Hadrosky,28,United States
16595,jCube,Jessie Cubet,28,United States
16596,LASERJESUS,Jack Holdrith,29,United States
16597,4pack,Kevin Przypasniak,19,United States
16598,Examples,Alex Hartlaub,23,United States
16599,Swisher,Michael Schmid,21,United States
16600,Allen,Allen Rochowiak,,United States
16601,XtaSy,Patrick Nolsen,,United States
16602,Frask,Austin Frasky,,United States
16603,JR,Jeff Liem,,United States
16604,Skinney,Spencer Kenney,,United States
16605,sQuiiShyy,Joseph Eschen,,United States
16606,mirari,Carter Brooks,,United States
16607,T1x0n,Anton Tikhonovich,23,Russia
16608,ZamBe ,Igor Sherevenya,19,Russia
16609,ARMi ,Vladimir Kucherov,21,Russia
16610,MushroomY,Artem Valeev,20,Russia
16611,poka,Kirill Starovoytov,18,Russia
16612,n0rb3r7,David Danielyan,18,Russia
16612,n0rb3r7,David Danielyan,19,Russia
16613,5lav,Vladislav Tikhonov,25,Russia
16614,sNeeky,Kovaļenko Antons,19,Latvia
16615,isa,Arturs Savickis,20,Latvia
16616,Interex,Marks Tarasovs,24,Latvia
16617,FreakY,Valentīns Penskis,19,Latvia
16618,Daze,Gļebs Kurovs,19,Latvia
16619,msn,Krists Kalniņš,21,Latvia
16620,wysg,Daniel Ponomarjovs,17,Latvia
16621,defry,Maksims Astašenko,21,Latvia
16622,AliNshz,Alens Kruklis,20,Latvia
16623,GOODmAn,Artis Leikums,24,Latvia
16624,Wanomcha,Mareks Tarasovs,22,Latvia
16625,karlisabc,Karlis Bisenieks,20,Latvia
16626,oSMozZz,Sergey Mayushkin,23,Russia
16627,Scr@ddyB0Y,Vladiar Tarasov,20,Russia
16628,FsT,Vladislav Lytkin,25,Russia
16629,Young,Vladislav Boychenko,21,Russia
16630,elk,Alexander Klepov,22,Russia
16631,neqs,Piotr Lipski,,Poland
16632,NhaTTy,Nhat Nguyen,22,United States
16633,Hanzy,Hanzel Ming Rong Chua,,Singapore
16634,Shairou,Markus Hirttiö,29,Finland
16635,stomm,Tommi Koskinen,22,Finland
16636,WizeR,Harri Mattanen,25,Finland
16637,jezkuee,Jere Koskinen,24,Finland
16638,KonZero,Jere Toivola,24,Finland
16639,Skick4d,Lukas Magnusson,17,Sweden
16640,sihx,Adam Hellberg,19,Sweden
16641,redzy,Alexander Johansson,19,Sweden
16642,limi7,Martin Miozzo,33,Argentina
16643,AK9L,Alan Kellner,21,Argentina
16644,Armiand,ShaoJun Hu,28,China
16645,drg,Rodrigo Ausenka,21,Brazil
16646,Dropzera,Matheus Santos,22,Brazil
16647,Bwills,Brendan Williams,18,United States
16648,shrek,Spenser Adams,18,United States
16649,shanks,Ryan Ngo,17,Canada
16650,tomford,Elvis Cavalic,28,Canada
16651,Polarbear,Zach Reynolds,19,United States
16652,battery,Ian Yates,22,Canada
16653,mr_tony,Tony Ung,23,United States
16654,phean,Justin Phean,19,United States
16655,1tee,Thierry St-Jacques-Gagnon,,Canada
16656,jaakob,Aj Pullan,,Canada
16657,warBlood,Lucas Vieira,,United States
16658,Kanpeki,Eric Xu,22,United States
16659,jazz,Jesse S.,,Canada
16660,bokh,David Pires,,Brazil
16661,MITHPUTTINI,Miguel Vilaça,,Brazil
16662,inpzera,Felipe Mesquita,,Brazil
16663,asdf,Anton Svensson,,Sweden
16664,drg,Pedro Lima,24,Brazil
16665,squidah,Nick McDonald,20,United States
16666,zach,Zach Guccione,19,United States
16667,Swayde,Daniel Mosler,23,Australia
16668,Kingfisher,David Kingsford,23,Australia
16669,HLEB,Aleksandar Todorović,,Serbia
16670,zheqe,,,Canada
16671,shaded,Justin Cluney,,Canada
16672,fero,,,Canada
16673,Ancient,,,United States
16674,TooSmart,Christopher Matthews,18,United States
16675,kobE,,,United States
16676,LEXY,Jun Hao Xavier,19,Singapore
16677,dReamy,Ryan Tan,17,Singapore
16678,Divine,Yeoh Chun Ting,19,Singapore
16679,tkl,Marcello Fernandes,20,Brazil
16680,gizie,Linus Giesbrecht,19,Canada
16681,Muenster,Joseph Lima,,United States
16682,Rebo,Chris Heindel,19,United States
16683,kerflompinator,,,United States
16684,willbur,,,United States
16685,FIEND,Zander Bates,19,United States
16686,ysayah,,,United States
16687,Lex^G,,,United States
16688,BEEO,Bill Hoeninger IV,32,United States
16689,GoldeN7,Avihay Maman,,Israel
16690,sergushiJESUS,Sergey Pilnik,,Israel
16691,r0jestick,Ron Ohayon,,Israel
16692,rubEnh,Ruben Abitbol,,Israel
16693,flameZ,Shahar Shushan,,Israel
16694,n0xville ,Tal Vinik,23,Israel
16695,tiburci0,André Rossetto,25,Brazil
16696,csr,Cesar Soares,,Brazil
16697,vitt1,Victor da Silva Alboredo,,Brazil
16698,shaween,Rashawn Yashadhana,16,Indonesia
16699,Onecuber,Quan Do,22,Vietnam
16700,miko,Martin Olsen,,Denmark
16701,gudluc4z,Lucas Jørgensen,,Denmark
16702,ezr,Jonathan Anundsen,,Norway
16703,kalsa,Aslak Svensen,,Norway
16704,zev0x,Nikolaj Hansen,,Denmark
16705,Altekz,Alexander Givskov,,Denmark
16706,Ch0zen,Marcus Reisz,,Denmark
16707,fakeZ,Oliver Hoelstad,,Denmark
16708,Guldbrandt,Nicklas Tolstrup,,Denmark
16709,Haiqu,Oskar Christensen,,Denmark
16710,Spuudy,Aksel Christiansen,,Denmark
16711,Thobo,Malthe Carlsen,,Denmark
16712,duzt,Daniel Lindgren,,Denmark
16713,Holo3,Christian Thomsen,,Denmark
16714,jensN,Frederik Jensen,,Denmark
16715,nichoe,Nicolai Christensen,,Denmark
16716,tHOMSEEE,Thomas Jensen,,Denmark
16717,br0,Alexander Bro,17,Denmark
16718,Fessor,Frederik Sørensen,19,Denmark
16719,Mim1c,Michael Nielsen,,Denmark
16720,elokratz,Jakob Juul Sørensen,,Denmark
16721,lilja,Kasper Lilja,18,Denmark
16722,Azioom,Jonas Henriksen,,Denmark
16723,Cabbi,Casper Jensen,21,Denmark
16724,shaker,Lucas Larsen,,Denmark
16725,esneic,Leon Sävenvall,19,Sweden
16726,phzy,Love Smidebrant,17,Sweden
16727,Pierrou,Markus Pierrou,,Sweden
16728,sphyx,Noah Bravell,,Sweden
16729,fr3d3,Frederik Dige,,Denmark
16730,h4nzji,Lennarth Jensen,,Denmark
16731,IceBerg,Oliver Berg,19,Denmark
16732,danjjel,Daniel Pedersen,,Denmark
16733,d0kz,Simon Dokkedahl,,Denmark
16734,dZ,Dennis Zetterlund,,Sweden
16735,Lakiiluuk,Lucas Unger,,Sweden
16736,Melin,Kristoffer Melin,,Sweden
16737,Scruul,Anton Öhman,,Sweden
16738,Stora Vaskan,Jonas Andreasson,,Sweden
16739,Twecy,Sebastian Pozek,,Sweden
16740,faks,Joachim With,,Norway
16741,Q-Q,Marcus Krolak-Henriksen,16,Denmark
16742,Void,Andreas Dietrichsen,17,Denmark
16743,Paw,Cornelius Pedersen,,Denmark
16744,R0nic,Mathias Pinholt,,Denmark
16745,stylez,Noel Hammer,20,Denmark
16746,C7upiX,Czuprák Bálint,20,Hungary
16747,skraddy,Szabó Ákos,,Hungary
16748,vaz,Ricardo de Melo,,Brazil
16751,JarKo,Nicklas Rasmussen,16,Denmark
16752,wayz,Tristan Levin,19,Denmark
16753,n1xen,Mikkel Borlund,16,Denmark
16754,1nfility,Nikolaj Jørgensen,15,Denmark
16755,Soohe,Alexander Jensen,17,Denmark
16756,Beslag1c,Senad Beslagic,18,Denmark
16757,Psycho,Esmee Pauw,22,Netherlands
16758,K1KA,Kristina Dukic,,Serbia
16759,Kicia,Sara Zaguła,,Poland
16760,Liina,Karolina Kasprzyk,,Poland
16761,Flutura,Eda Mutu,,Norway
16762,SIGGZ,Signe Wikström,,Sweden
16763,paradodoxon,Clarissa Scholz,,Germany
16764,ZanaSofs,Ana Queiroz,,Portugal
16765,lokomotioN,Joaquin Abasolo,,Argentina
16766,SN,Sun Sheung-Yiu,22,Hong Kong
16767,Wigos,Yan Peng-Wei,26,Hong Kong
16768,lan,Liu Qi,18,China
16769,real,Antonio Oliveira,24,Brazil
16770,ableJ,Rinaldo Moda Junior,21,Brazil
16771,lineko,John Lineck,,Brazil
16772,rAncrow,Alvaro Figueiredo,,Brazil
16773,betoow,Roberto Barbosa,,Brazil
16774,GYZER,Gustavo Ribeiro,22,Brazil
16775,DANVIET,Daniel Marques,20,Brazil
16776,Bennet,Bennet Helfers,17,Germany
16777,sn0w,Kevin Flaig,22,Germany
16778,B1NGO,Xue Bing Dai,20,China
16779,Salopo,TianYu Chen,,China
16780,JL,JiaLiang Cai,,China
16781,VK,GuoWei Huang,,China
16782,beAst,JunYing Zhang,,China
16783,Doomguy2k,YuChen Gu,,China
16784,Sebz,Sebastian Pierre Hyldekjær,,Denmark
16785,Sebwel,Sebastian Wellmar,,Sweden
16786,RossR,Ross Rooney,,Ireland
16787,1jakoby,,,Sweden
16788,lesswill,Dmitry Medvedev,22,Russia
16789,Shock,Alexandr Potapov,26,Russia
16790,HUckLer,Nikolai Rudov,18,Russia
16791,breddj,Pavel Tyurin,23,Russia
16792,NomoRe,Alexandr Alekseev,24,Russia
16793,knightmare,Alexander Sozzi,19,United States
16794,jae,Julian Leaveau,20,United States
16795,7evaN,Evan Marchewka,19,United States
16796,sherv,Shervin Akhavan,18,United States
16797,Anzoh,Branden Anzovino,22,Canada
16798,fiend,Airat Kadyrov,22,Russia
16800,russell,,,United States
16801,AB,Antonio Benzan,19,Canada
16802,NsDude,,,United States
16803,ky0,Ben Edwards,20,United States
16804,Jm0,John Williams,24,United States
16805,Tucker,Tucker Watson,23,United States
16806,Afghan,Matt Chilinski,,United States
16807,Bunny,Garrett Molle,21,United States
16808,dangle,Malick Abid,18,United States
16809,nani,,,United States
16810,suffix,,,United States
16811,MisteM,Gareth Ries,18,South Africa
16812,Momentos,Hampus Nilsson,22,Sweden
16813,Carnissa,Luiz Augusto,,Brazil
16814,danoco,Daniel Morgado,,Brazil
16815,kLv,Vitor Luna,,Brazil
16816,vsm,Vinicius Moreira,20,Brazil
16817,hardzao,Wesley Lopes,19,Brazil
16818,DmL,Tadeu Simoes,25,Brazil
16819,m4jor,Bernard Chau,24,Australia
16820,s1uchy ,Kamil Szkaradek,,Poland
16821,Koncaty,Daniel Konca,,Poland
16822,S1ELU,Mateusz Sielicki,,Poland
16823,Skelly,Cameron Thomson,22,Canada
16824,aquah,Erick Farrar,,United States
